/home2/du/temp/rocksdb/db_bench --db=/home2/du/mnt/db --num_levels=6 --bloom_locality=1 --bloom_bits=10 --memtablerep=skip_list --prefix_size=8 --key_size=8 --keys_per_prefix=0 --wal_dir=/home2/du/mnt/wal --threads=8 --value_size=1024 --benchmarks=trace_a,stats --num=8398 --compression_type=none --max_bytes_for_level_base=268435456 --open_files=100 --benchmark_write_rate_limit=40971520 --max_background_jobs=2 --YCSB_uniform_distribution=false --disable_wal=0 --histogram=true --max_write_buffer_number=2 --write_buffer_size=8589934592 --inplace_update_support=false --allow_concurrent_memtable_write=true --statistics=true --stats_interval_seconds=10 --compaction_pri=1 --max_bytes_for_level_multiplier=8
Set seed to 1681656471508613 because --seed was 0
Initializing RocksDB Options from the specified file
Initializing RocksDB Options from command-line flags
Integrated BlobDB: blob cache disabled
Keys:       8 bytes each (+ 0 bytes user-defined timestamp)
Values:     1024 bytes each (512 bytes after compression)
Entries:    8398
Prefix:    8 bytes
Keys per prefix:    0
RawSize:    8.3 MB (estimated)
FileSize:   4.2 MB (estimated)
Write rate: 40971520 bytes/second
Read rate: 0 ops/second
Compression: NoCompression
Compression sampling rate: 0
Memtablerep: SkipListFactory
Perf Level: 1
------------------------------------------------
Reading trace
Finished reading trace only 8398437
DB path: [/home2/du/mnt/db]
[   0] [1000:15] interval 72584 done 1245484 ops_done 1172900 Timer 15 fill_done 0 warm_done 1 OPS : 83032.265625 
[   2] [1000:15] interval 72587 done 1245494 ops_done 1172907 Timer 15 fill_done 0 warm_done 1 OPS : 83032.929688 
[   4] [1000:15] interval 72611 done 1245604 ops_done 1172993 Timer 15 fill_done 0 warm_done 1 OPS : 83040.265625 
[   7] [1000:15] interval 72605 done 1245735 ops_done 1173130 Timer 15 fill_done 0 warm_done 1 OPS : 83049.000000 
[   6] [1000:15] interval 72603 done 1245738 ops_done 1173135 Timer 15 fill_done 0 warm_done 1 OPS : 83049.203125 
[   5] [1000:16] interval 81144 done 1326218 ops_done 1245074 Timer 16 fill_done 0 warm_done 1 OPS : 82888.625000 
[   3] [1000:16] interval 81173 done 1326645 ops_done 1245472 Timer 16 fill_done 0 warm_done 1 OPS : 82915.312500 
[   1] [1000:16] interval 81182 done 1326658 ops_done 1245476 Timer 16 fill_done 0 warm_done 1 OPS : 82916.125000 
[   0] [1000:16] interval 81177 done 1326661 ops_done 1245484 Timer 16 fill_done 0 warm_done 1 OPS : 82916.312500 
[   2] [1000:16] interval 81176 done 1326670 ops_done 1245494 Timer 16 fill_done 0 warm_done 1 OPS : 82916.875000 
